generation,sigma,k,samples,learning,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
0,1,10,100,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,10,100,10,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.0103311702133,0.00960514689394,0.00901557350305,0.00791462777916,0.00689003358616,0.00609780587285,0.00579437928086,0.00536228344517,0.00483173092807,0.0043519293028
2,1,10,100,10,0.029502403728,0.0284353351893,0.0278877627476,0.0272748094549,0.026401571945,0.0255137548066,0.0248314498979,0.0242006240975,0.0234388744205,0.0228144324662,0.0221989424287,0.0215679492787,0.021017292894,0.0204202757295,0.0198741480777,0.0193107995476,0.0187100336216,0.0181205286061,0.0176404881688,0.0172225827277,0.016674336201,0.0162308970009,0.0158645848088,0.015398972924,0.0148954692928,0.0145659464991,0.0142276318566,0.0138572941178,0.0135080617443,0.0131102590905,0.0128242453503,0.0124437647954,0.0121504813764,0.0117832330744,0.0115070810854,0.0112326679356,0.0109722290846,0.0107537663957,0.0104824137513,0.0101912048618,0.00992950671238,0.00968028347183,0.00944173121785,0.00916254750125,0.00892961976619,0.00869859028508,0.0084580213278,0.00827203194273,0.00806784562023,0.00787317768371,0.00767970977063,0.007491070454,0.00730807041004,0.00711617535805,0.00694001431035,0.0067764830505,0.00657881269382,0.00637656474907,0.0062038604429,0.00602161795593,0.00586944248378,0.00569153830721,0.00554355141381,0.00537276300547,0.00520124521186,0.00504770844728,0.00487869863629,0.00470900291428,0.00458106263059,0.00443731751908,0.00428348733616,0.0041562872801,0.00401252589416,0.0038808637037,0.00372766611269,0.00361385274922,0.0034609904742,0.00334190834741,0.00318754516619,0.00307684725158,0.00293162314689,0.00280837088786,0.00268653217714,0.00254681089334,0.0024028937626,0.00230237536703,0.00218943929527,0.00206029111378,0.00192505507326,0.00180752810016,0.00170225062009,0.00160144448451,0.00147320716672,0.00134687143274,0.00122896296494,0.00114511369591,0.0010476632448,0.000970282049965,0.000882360691017,0.000802283141573
3,1,10,100,10,0.0497663438984,0.0467191492262,0.0451812396037,0.0434785662091,0.041090202411,0.038679378728,0.0368752016853,0.0352148643076,0.0332477952775,0.0316713464462,0.0301296739452,0.0286053774463,0.0272574521895,0.0258700684484,0.0246161132555,0.0233292085866,0.0220036313915,0.020693710799,0.0197082948787,0.0188203947075,0.017661934108,0.01680756132,0.0160849134769,0.0151855450062,0.0142495616299,0.0136390700922,0.0130332783372,0.0123925329473,0.0118038746252,0.0111404977025,0.0106896408769,0.0101007578193,0.00965313700589,0.00911880091779,0.00872019045394,0.00833707603834,0.00796593657401,0.00767870303843,0.00730922206727,0.00694030421643,0.00660627806843,0.00630640436096,0.00602216284954,0.0057044628759,0.00544185408508,0.00517450221159,0.00490865981658,0.00470716711473,0.00448780337146,0.00429492711295,0.0041031154682,0.00391826568097,0.00374384018675,0.00356897737054,0.00342062824156,0.00327678861617,0.00311457558683,0.00295382552173,0.00281470659774,0.00267269906731,0.00255634181065,0.00242557845252,0.00232205933359,0.00220348006045,0.00208937037194,0.00198509629617,0.00187454757404,0.00176875298963,0.00168553099207,0.00160009542487,0.00150501147028,0.00143349587505,0.00135424267205,0.0012869517753,0.00120495411957,0.0011429127763,0.00106663990664,0.00101156465926,0.000940754747737,0.000892401894843,0.000829165451207,0.000779390630996,0.000730464206904,0.0006744689721,0.000622359339602,0.000588159464631,0.000550634470897,0.000509180890216,0.000466967749658,0.000430217898058,0.000399004712116,0.000371204528729,0.000337488457714,0.000304992446334,0.000275980170272,0.000255092645746,0.000231676009317,0.000213833239898,0.000192909210752,0.000174830402026
4,1,10,100,10,0.0659957858692,0.0608556034155,0.0582914968029,0.0554747107733,0.051566860829,0.0476418580061,0.0447597282839,0.0421160137689,0.0390259600127,0.0365899179392,0.0342213596295,0.0319401013294,0.0299013167034,0.0278860184034,0.0260787986706,0.02423059109,0.0223777395859,0.0205334743192,0.0192320435325,0.0180222353245,0.0164510922981,0.0153786595916,0.014448913498,0.0133109944938,0.0121629406047,0.0114164750665,0.010693848485,0.00995162692282,0.00928537181851,0.00853871527752,0.00805854753397,0.00744384326022,0.0069780811775,0.00644668460997,0.00605287295566,0.00568247839474,0.00531676595462,0.00505589736101,0.00470471407211,0.00438078645091,0.00408078046741,0.00383037489306,0.00358920354238,0.00333479377335,0.003122361028,0.00289937819814,0.00268551986457,0.00252593520694,0.0023558802718,0.00221862851681,0.00208104267942,0.00195076637138,0.00182856504925,0.00170907497275,0.00161871722477,0.00152301385705,0.00142439288186,0.00133095423929,0.00124638646151,0.00116338054938,0.00109625694487,0.00102373772441,0.000969081466302,0.00090622354855,0.000848081454887,0.000793784002243,0.000736878292184,0.000685210010513,0.00064072114484,0.000599639068972,0.000550424711836,0.000518132645766,0.000482405661745,0.00045386443784,0.000415530990526,0.00038648777629,0.000354595323176,0.000331123413258,0.000302772005159,0.000283850999258,0.000259746247948,0.000241568488804,0.000223397723951,0.000202521597133,0.000184686654767,0.000173345143913,0.000160927250306,0.000147272475926,0.000133594326279,0.00012150759368,0.000111635201204,0.000103214608435,9.33760223737e-05,8.3350428961e-05,7.49881003312e-05,6.86970641319e-05,6.20738824152e-05,5.7269808735e-05,5.14579245039e-05,4.64936680758e-05
5,1,10,100,10,0.0770380304126,0.0702215686441,0.0668478277045,0.063161008659,0.0580840260088,0.0530015121165,0.0493169656689,0.0459445648525,0.0420383443515,0.0389932851383,0.0360443505971,0.0332540899808,0.030741121577,0.0283279873327,0.0261744102177,0.0239770224476,0.0218163942734,0.0196526590855,0.0181957680653,0.0168076273319,0.0150112252753,0.0138547729937,0.0128304041839,0.0115917340133,0.0103700704899,0.00957790966495,0.00882347138718,0.00806598702064,0.00739825888868,0.0066518592577,0.0061943558524,0.00562002481652,0.00518263411996,0.0047031056414,0.00434974064168,0.00402092322346,0.003691085081,0.00347319887093,0.00316493425742,0.00290211842262,0.00265074938274,0.00245702025934,0.00226326223512,0.0020719046891,0.00190767904843,0.00173039499125,0.0015642359202,0.00144201407328,0.00131594710609,0.0012228370068,0.00112816993245,0.00104069734141,0.000957434248077,0.000875794545382,0.000823108976952,0.000759359908863,0.000700589545209,0.00064811468554,0.00059711286009,0.00054937472891,0.000511117878068,0.000471691505921,0.000443395840602,0.000410431001299,0.000381187154541,0.000353234068578,0.000323579399411,0.00029820489723,0.000272894315343,0.000252582921225,0.000225027583436,0.000210278912978,0.000193819954668,0.000181332875672,0.000161565924823,0.000147169887766,0.000133428791369,0.000121783140942,0.000109803361066,0.000101804614818,9.21870884059e-05,8.50848150684e-05,7.78618031312e-05,6.94485461611e-05,6.28417313635e-05,5.87057877826e-05,5.41628492195e-05,4.91475739943e-05,4.42163774504e-05,3.97645761757e-05,3.62810833608e-05,3.34305429518e-05,3.0196424666e-05,2.65452602266e-05,2.38024109633e-05,2.16260514431e-05,1.94843163466e-05,1.79964549695e-05,1.61439058633e-05,1.45583169539e-05
6,1,10,100,10,0.0838163107207,0.0758593361637,0.0719408266113,0.067673057065,0.0618240442293,0.0559808010143,0.0517794043496,0.0479392503119,0.0435167250899,0.0400940230822,0.0367878881763,0.0336947773602,0.0308946752697,0.0282568947022,0.0259094020991,0.0235175335292,0.0211955002552,0.0188598073748,0.0173357508386,0.0158582514383,0.013950806431,0.0127710567949,0.0117090903153,0.0104351291159,0.00919736793941,0.00839645103901,0.00764115261771,0.00689467774789,0.00624482581284,0.00551917989378,0.00509022740892,0.00456045874317,0.00415350071463,0.00372099855216,0.00340372481482,0.00310940091572,0.00281072989925,0.00262553747057,0.0023515436622,0.0021331185152,0.00191724912372,0.00176263217799,0.00160064425584,0.00145036884757,0.00131679639583,0.00116959674959,0.00103311637965,0.00093403573032,0.000835375615507,0.000768270941492,0.000698871717271,0.000636489262172,0.000575457235496,0.000514051997299,0.000481033575298,0.00043429127955,0.000395960164294,0.000363988798098,0.000330140232699,0.000300042977652,0.000276064477534,0.000252686365995,0.000236684088332,0.000217679451393,0.00020156253683,0.000185765144593,0.000168466443297,0.000154580257411,0.000137841167195,0.00012647709994,0.000108340124609,0.000100862923776,9.23913332541e-05,8.62523157679e-05,7.40747151989e-05,6.59050715536e-05,5.92815961661e-05,5.20350437309e-05,4.62821582191e-05,4.23584846623e-05,3.80518300941e-05,3.48872217432e-05,3.16295376605e-05,2.77315486451e-05,2.49424084517e-05,2.32044982514e-05,2.12867617235e-05,1.91541302692e-05,1.71026045554e-05,1.51983552174e-05,1.37848765718e-05,1.26782488007e-05,1.14570646385e-05,9.85680704335e-06,8.81910833262e-06,7.94477519453e-06,7.1443926343e-06,6.61243182716e-06,5.9299848628e-06,5.34107100958e-06
7,1,10,100,10,0.0877068058824,0.0790497277056,0.074799506106,0.0701799635098,0.0638672790584,0.0575687132258,0.0530625244789,0.0489472252296,0.0442242409956,0.0405850775062,0.0370753733192,0.0338140573405,0.0308521996556,0.028094982608,0.0256449974387,0.0231507676526,0.0207482438796,0.0183245750588,0.0167735428864,0.0152531973256,0.013293399577,0.0121112790069,0.0110357375408,0.00975170904008,0.00851547287419,0.0077166841792,0.00696754001967,0.00623446031017,0.00560117511438,0.00489432699066,0.00448641830354,0.00398848816045,0.00360283698577,0.00320160785618,0.00290821235359,0.00263589057829,0.00235747889114,0.00219243984064,0.00193995229121,0.00174823630745,0.00155374376906,0.00142201221084,0.00127821791911,0.00115115647559,0.0010346012426,0.000904533768618,0.000784305517422,0.000697924836774,0.000614380135156,0.000561116402195,0.000505171868611,0.000456100796505,0.0004066913418,0.000355304214431,0.00033189473086,0.000293622940996,0.00026519319835,0.000242941202022,0.000217421254932,0.000195737490007,0.000178520523106,0.000162629496338,0.000152189711431,0.000139528804828,0.0001292469095,0.000118919445256,0.000107140749479,9.82290657439e-05,8.52895194858e-05,7.77845446884e-05,6.37620983786e-05,5.93173333469e-05,5.41900068418e-05,5.0618004559e-05,4.16257903358e-05,3.61498577485e-05,3.23833892195e-05,2.68562474584e-05,2.35630703371e-05,2.12376399506e-05,1.89587483269e-05,1.7272133045e-05,1.5525925075e-05,1.33550300527e-05,1.195129384e-05,1.10728856037e-05,1.00990912666e-05,9.00674077835e-06,7.98094145681e-06,6.99702168103e-06,6.31163946939e-06,5.80019693487e-06,5.25240735242e-06,4.38486250513e-06,3.91698942642e-06,3.49521540979e-06,3.13837258653e-06,2.91306447374e-06,2.6140941998e-06,2.35273796966e-06
8,1,10,100,10,0.089842383466,0.0807834703663,0.076343956524,0.0715244770972,0.0649498014672,0.058394586074,0.0537184298709,0.0494499738406,0.0445610294374,0.040803630254,0.0371832079894,0.0338321319173,0.0307830064879,0.0279642333282,0.0254616340301,0.0229150292615,0.0204731628212,0.0180054870886,0.0164440342443,0.0149034257675,0.0129192674548,0.0117398650518,0.0106598067231,0.00937393720559,0.00814232314816,0.0073472227721,0.00660372515146,0.00588036530485,0.00525821849548,0.00456392120357,0.00416900369342,0.00369047850662,0.00331762035317,0.00293472810209,0.00265530159841,0.00239555893025,0.00212884960363,0.00197513383427,0.00173483218711,0.0015578994717,0.00137524313264,0.00125595731507,0.00112190681649,0.00100718319896,0.000899558210907,0.00077865692164,0.000666878667611,0.000587129284619,0.000511504453345,0.000465319555462,0.000416262833395,0.000373984157675,0.000330457893367,0.000283923808692,0.000265133704608,0.000231006009567,0.000207319302657,0.000189638469594,0.00016812534973,0.000150430233481,0.000136403976956,0.000124004607966,0.00011609871887,0.000106342075825,9.86850132664e-05,9.08416771853e-05,8.15652421559e-05,7.48518806777e-05,6.3628250364e-05,5.78298058409e-05,4.56534492187e-05,4.2511749167e-05,3.88286115759e-05,3.6337023134e-05,2.87360606384e-05,2.44615196355e-05,2.18894258335e-05,1.70749356981e-05,1.48015123393e-05,1.31384861061e-05,1.16754749947e-05,1.05780097929e-05,9.44130368347e-06,7.97060296736e-06,7.10458542756e-06,6.55736386554e-06,5.94847450249e-06,5.25991197273e-06,4.62756444352e-06,4.00137668795e-06,3.59237386464e-06,3.30105802176e-06,2.9984762381e-06,2.41614065832e-06,2.15578825477e-06,1.90458045311e-06,1.70790215217e-06,1.59058387787e-06,1.42917093243e-06,1.28579018428e-06
9,1,10,100,10,0.0909801529768,0.0817006639303,0.0771576669723,0.0722291946485,0.0655122918517,0.0588179859054,0.05405041493,0.0496996912866,0.0447220873879,0.0409020301274,0.0372231158872,0.0338252650808,0.0307302928236,0.0278802833851,0.0253510556074,0.0227780088652,0.0203169980143,0.0178274880178,0.016262073274,0.0147118648816,0.0127163316178,0.0115397962147,0.0104583701873,0.00917281109174,0.00794495708978,0.00715268699277,0.00641295736262,0.00569555654251,0.00507999961906,0.00439310663663,0.00400555357343,0.0035379581134,0.00317222750574,0.00279942264539,0.00252767172721,0.00227473598049,0.00201439834459,0.00186674963938,0.00163300642122,0.00146391745804,0.00128754358931,0.00117478480218,0.00104579000724,0.000937437797537,0.000834383419046,0.00071824148953,0.00061076043281,0.000534398130132,0.000462827809952,0.000420207013353,0.000374621756082,0.00033575715168,0.000295175325216,0.00025098892735,0.000234423691329,0.000202321369047,0.000180916688236,0.000165403208394,0.000145826431763,0.000130036793354,0.000117530222806,0.000106778653385,0.000100047827863,9.16442486561e-05,8.51935422451e-05,7.85001596947e-05,7.03828315063e-05,6.46677996496e-05,5.42378984057e-05,4.92162663648e-05,3.78921073011e-05,3.53299015185e-05,3.2292001775e-05,3.02741494409e-05,2.3303782332e-05,1.95811330812e-05,1.75296978228e-05,1.3026461142e-05,1.11957044576e-05,9.82104287588e-06,8.70348564832e-06,7.85423717149e-06,6.9764683289e-06,5.80497698644e-06,5.1608094841e-06,4.74964760351e-06,4.29109169158e-06,3.76949592605e-06,3.29821502733e-06,2.82016187784e-06,2.52332795086e-06,2.31943637766e-06,2.1130548932e-06,1.64961687245e-06,1.47072579271e-06,1.28841603292e-06,1.15418365527e-06,1.07810324036e-06,9.70047183784e-07,8.72614848153e-07
